KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
251,15,0.0,0,0.03353041224588969,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false
252,15,0.0,0,0.014064614841405285,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true
253,15,0.0,0,0.03023117960877297,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false
254,15,0.0,0,0.09535959177164727,true,true,false,true,false,true,true,false,false,true,true,true,true,true,true
255,15,0.0,0,0.003735325506937033,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true
256,15,0.0,0,0.05398782704924512,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true
257,15,0.0,0,0.02365415986949429,true,false,true,true,true,false,true,false,true,true,true,true,true,true,false
258,15,0.0,0,0.05090667110297788,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true
259,15,0.0,0,0.012882567577630502,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true
260,15,0.0,0,0.01395278678633381,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true
261,15,0.0,0,0.09801623083859333,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
262,15,0.0,0,0.06525463323469864,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true
263,15,0.0,0,0.011394044022442814,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true
264,15,0.0,0,0.12607044456028,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false
265,15,0.0,0,0.05576977334712687,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true
266,15,0.0,0,0.04015046829418087,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true
267,15,0.0,0,0.07076221408333909,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true
268,15,0.0,0,0.14695278969957082,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true
269,15,0.0,0,0.11740658394893495,true,true,false,true,true,false,false,false,true,true,true,true,true,true,false
270,15,0.0,0,0.06942100242166288,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true
271,15,0.0,0,0.09534450651769087,true,false,true,true,true,true,true,false,false,true,false,true,true,true,true
272,15,0.0,0,0.04177062374245473,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true
